0,A._Bergmann/efa0001_000_0000000_256178_f_face0.jpg,"Olari Taali pressikonverents, laua taga. Vasakul Andres Bergmann ja ....?"
1,A._Bergmann/efa0001_000_0000000_256178_f_face1.jpg,"Olari Taali pressikonverents, laua taga. Vasakul Andres Bergmann ja ....?"
2,A._Bergmann/efa0001_000_0000000_256179_f_face0.jpg,Majandusministri asetäitja Andres Bergmann laua taga.
3,A._Bergmann/efa0001_000_0000000_256180_f_face0.jpg,Majandusministri asetäitja Andres Bergmann laua taga.
4,A._Bergmann/efa0001_000_0000000_256181_f_face0.jpg,Majandusministri asetäitja Andres Bergmann laua taga.
5,A._Bergmann/efa0001_000_0000000_256182_f_face0.jpg,Majandusministri asetäitja Andres Bergmann laua taga.
6,A._Bergmann/efa0001_000_0000000_266749_fk_face0.jpg,ERA pank Andres Bergmann
7,A._Bergmann/efa0001_000_0000000_267214_fk_face0.jpg,"Andres Bergmann, Uno Mereste"
8,A._Bergmann/efa0001_000_0000000_269531_fk_face0.jpg,"EPL ja ES ühinemise pressikonverents, Andres Bergmann(v), Hans H. Luik."
9,A._Bergmann/efa0001_000_0000000_270674_fk_face0.jpg,Andres Bergmann
10,A._Bergmann/efa0001_000_0000000_270675_fk_face0.jpg,Andres Bergmann
11,A._Bergmann/efa0001_000_0000000_270676_fk_face0.jpg,Andres Bergmann
12,A._Brasauskas/efa0001_000_0000000_253743_f_face0.jpg,NSVL rahvasadikute II kongressil. A. Brasauskas.
13,A._Brasauskas/efa0001_000_0000000_254353_f_face0.jpg,Algirdas Brasauskas.
14,A._Brasauskas/efa0001_000_0000000_254354_f_face0.jpg,Algirdas Brasauskas.
15,A._Brasauskas/efa0001_000_0000000_254355_f_face0.jpg,Algirdas Brasauskas.
16,A._Brasauskas/efa0001_000_0000000_254356_f_face0.jpg,Algirdas Brasauskas.
17,A._Brasauskas/efa0001_000_0000000_264092_f_face0.jpg,Lennart Meri ja A. Brasauskas (vestlevad)
18,A._Brasauskas/efa0001_000_0000000_265070_f_face1.jpg,A. Brasauskas ja V. Väljas.
19,A._Brasauskas/efa0001_000_0000000_265170_f_face0.jpg,"Baltimade presidendid Jurmalas, L. Meri (eesti), Guntis Ulmanis (Läti), Algirdas Brasauskas (Leedu)."
20,A._Brasauskas/efa0001_000_0000000_265852_f_face1.jpg,"Algirdas Brausauskas, Guntis Ulmanis, Aleksander Einseln."
21,A._Brasauskas/efa0001_000_0000000_270724_fk_face0.jpg,Algirdas Brazauskas.
22,A._Einseln/efa0001_000_0000000_264766_f_face0.jpg,Soome kaitsejõudude juhataja Jan Kleinberg ja Aleksander Einseln.
23,A._Einseln/efa0001_000_0000000_265852_f_face0.jpg,"Algirdas Brausauskas, Guntis Ulmanis, Aleksander Einseln."
24,A._Einseln/efa0001_000_0000000_269375_fk_face0.jpg,A. Einselnile anti kindralleitnandi auaste.
25,A._Einseln/efa0001_000_0000000_269375_fk_face1.jpg,A. Einselnile anti kindralleitnandi auaste.
26,A._Einseln/efa0001_000_0000000_269377_fk_face0.jpg,A. Einselnile anti kindralleitnandi auaste.
27,A._Einseln/efa0001_000_0000000_269379_fk_face0.jpg,A. Einselnile anti kindralleitnandi auaste.
28,A._Einseln/efa0001_000_0000000_269379_fk_face2.jpg,A. Einselnile anti kindralleitnandi auaste.
29,A._Einseln/efa0001_000_0000000_270818_fk_face0.jpg,A. Einseln
